country,province,title,variety,points,price,description
France,Burgundy,Domaine Henri Gouges 2008 Les St.-Georges Premier Cru  (Nuits-St.-Georges),Pinot Noir,94,,"Gorgeous, rich Pinot flavors float over soft, ripe tannins. Strawberry-fruit flavors offer freshness and bright acidity. The dense texture is very evident, layered with wonderfully perfumed flavors from wood and fruit."
France,Burgundy,Domaine Parent 2003 Les Rugiens Premier Cru  (Pommard),Pinot Noir,94,,"Ripe, generous, powerful and opulent, the wine combines blackberry juice character with mature spice and mushroom flavors. This is a massive wine, with a gorgeous velvet texture, only a taut core of tannins. Despite moving towards a mature phase, it has many years ahead."
France,Burgundy,Domaine de Courcel 2007 Les Rugiens Premier Cru  (Pommard),Pinot Noir,94,80.0,"This has the great aromatic complexity you expect from Rugiens. Generous and full textured, this is a full-bodied, rounded wine. Sweet red fruits, touched by spice, are well balanced with a streak of acidity. Wait for four years, at least."
France,Burgundy,Henri de Villamont 2007  Mazis-Chambertin,Pinot Noir,93,,"Luscious and seriously structured, this is a wine that offers the dense texture of a Gevrey Grand Cru vineyard. It has rich fruit, touched by chocolate and licorice, as well as ripe black fruits. For aging over 4–5 years and more."
France,Southwest France,Georges Vigouroux 2005 Château de Mercuès Red (Cahors),Red Blend,89,25.0,"Power is the best word to describe this solidly structured wine. Its tannins are dominant at this stage, giving a dense, dry core to the rich black fruits and bitter chocolate. The final adds on appealing black currant perfumes."
France,Southwest France,Producteurs Plaimont 2002 Château de Crouseilles Red (Madiran),Red Blend,89,40.0,"It was wise to wait to release this wine, because even now, its tannins are powerfully in evidence. But it also shows great fruit, solid black plums giving density. There's a smokiness from the wood that also brings spice and vanilla."
France,Alsace,Charles Sparr 2011 Leimengrub Pinot Noir (Alsace),Pinot Noir,89,,"While light in color, this rich wine is full of both fruit and tannin. It has real Pinot Noir cherry and strawberry flavors, lightened by cool acidity. The structure comes from the rich wood flavors and the complex tannins. Drink from 2015."
France,Alsace,Hugel 2009 Jubiléé Pinot Noir (Alsace),Pinot Noir,89,54.0,"This ripe, sweet-fruited wine is soft and quite mature. Red fruits have developed into a smooth and round texture with a delicate mushroom character. Drink now."
France,Burgundy,Louis d'Armont 2006  Bourgogne,Pinot Noir,82,,"This producer in Corgoloin has made a lightweight red Burgundy, with bitter cherry flavors. The tannins are soft, the effect somewhat rustic with an earthy, high acid aftertaste."
France,Loire Valley,Domaine Matthias et Emile Roblin 2015 Origine  (Sancerre),Pinot Noir,90,35.0,"This is a fine wine with its balanced red-cherry and berry flavors and finely textured tannins. The wine is light, poised and very stylish with its fruit and acidity just right. The wine will age another few months, so drink from 2018."
France,France Other,Gérard Bertrand 2014 Kosmos Red (Vin de France),Red Blend,90,25.0,"This wood-aged blend of seven grape varieties is sourced from biodynamic vineyards. It's richly structured and dense, with fine tannins and bold red plum fruit. Balanced, with a crisp aftertaste, it's ready to drink."
France,Burgundy,L. Tramier & Fils 2010 Château Mi-Pont  (Mercurey),Pinot Noir,87,35.0,"From Tramier's own vineyards, this is a soft, fleshy wine with a light touch. The tannins are already gentle and the red berry fruits are highlighted by crisp acidity. For short-term aging only."
France,Burgundy,Nuiton-Beaunoy 2010 Les Dames Huguettes  (Hautes Côtes de Nuits),Pinot Noir,87,20.0,"Fragrant and perfumed, this has a smoky character and crisp fruit, while remaining attractively ripe. The tannins are soft, and the acidity on the finish is fruity."
France,Champagne,A.R. Lenoble  2009 Premier Cru Blanc de Noirs Bisseuil Brut Pinot Noir (Champagne),Pinot Noir,92,65.0,"This young wine is fruity and fresh, perfumed with spice and lemon blossom. The tight texture will soften as the wine ages to bring out the warmth and richness of the vintage. Keep this long-term wine and drink from 2018."
France,Champagne,Jean Laurent NV Brut Rosé Pinot Noir (Champagne),Pinot Noir,87,54.0,"This pale-colored rosé comes from a producer based in the Aube region. The wine is smooth, raspberry flavored and with a light tang of acidity. The wine is fruity, with a strong sense of the structure and flavor of the wine used to give color. Drink now."
France,Burgundy,Louis Latour 2011 Morgeot Premier Cru  (Chassagne-Montrachet),Pinot Noir,90,60.0,"In this powerful, full-bodied wine, soft fruit accompanies the firm tannins. The wine is already well integrated, showing dense red fruits as well as structure. A touch of wood will soften soon. Drink from 2016."
France,Burgundy,Louis Chavy 2012  Bourgogne,Pinot Noir,84,20.0,"Soft and gently fruity, it's fairly basic but does provide a Pinot Noir character. The wine has red cherries, light acidity and a jammy aftertaste. Drink now."
France,Burgundy,Domaine Parigot 2013 Clos de la Perrière  (Bourgogne Hautes Côtes de Beaune),Pinot Noir,86,,"Attractively perfumed, this is a soft, young and fruity wine. Gentle tannins back up the red fruits and fragrant acidity. Coming from vineyards behind the main slope of the Côtes de Beaune, it is a cool wine, fresh with fruit and ready to drink soon, from 2016."
France,Burgundy,Domaine Chevillon-Chezeaux 2014 Les Saint-Georges Premier Cru  (Nuits-St.-Georges),Pinot Noir,93,90.0,The wine comes from what many consider to be the Grand Cru of Nuits Saint-Georges. It is firm and structured with solid tannins over black-cherry fruits. There is a tight streak of acidity that cuts through the wine giving a crisp center to the fine fruit. Drink this wine from 2019.
France,Burgundy,Domaine de Bellene 2014 Les Hauts Jarrons Premier Cru  (Savigny-lès-Beaune),Pinot Noir,93,70.0,"This Premier Cru is situated in the southern half of Savigny, close to Beaune proper. Here it has produced a ripe generous wine full of spicy smoky red fruits and balanced acidity. The wine is still showing its baby fruit and needs time. Drink from 2019."
France,Burgundy,Domaine Henri Delagrange 2014 Champans Premier Cru  (Volnay),Pinot Noir,93,106.0,"This is a rounded full-bodied wine that has red-fruit fleshiness as well as fine tannins for the future. It comes from 70-year-old vines on the southeast facing slopes that make up Volnay's Premier Cru vineyards. Rich in black fruits and dark smoky tannins, the wine also has intense young acidity. Drink this impressive wine from 2020."
France,Burgundy,Patrick Javillier 2011  Aloxe-Corton,Pinot Noir,92,,"This is a structured, firm wine that's intensely tannic, but full of potential. Still brash and youthful, it's full of concentrated black-cherry and berry flavors that are unabashedly forward. The texture is dry and dense, but with age the wine should integrate. Drink from 2016."
France,Champagne,Lamiable 2007 Cuvée Les Meslaines Grand Cru Brut Pinot Noir (Champagne),Pinot Noir,92,,"Sourced from an old parcel of Pinot Noir, this is a concentrated, dense wine with bold red-fruit flavors, a tight line of acidity and a dry, intense character. It hasn't lost its fruitiness and freshness, and should continue to improve till at least 2021."
France,Provence,Château de Calavon 2009 Cuvée Château Red (Coteaux d'Aix-en-Provence),Red Blend,89,25.0,"This is a full, luscious and fruity wine, where the tannins linger behind the fruit profile. It has good weight, concentration, and delicate of wood aging. It should be aged longer before drinking, so wait until 2016."
France,Burgundy,Joseph Drouhin 2008  Pommard,Pinot Noir,88,45.0,"Finely perfumed, with berry fruits that freshen the more severe tannins. The wine has concentrated structure, smokiness as well as fresh acidity. The finish is dry and firm."
France,Provence,Château d'Estoublon 2009 Red (Les Baux de Provence),Red Blend,87,,"This is a juicy, fruity wine that balances concentrated red-fruit flavors with elegant herbal notes and a delicately acidic structure. The finish is fresh and crisp. Drink from 2014."
France,Alsace,Domaine François Schmitt NV Blanc de Noirs Brut Pinot Noir (Crémant d'Alsace),Pinot Noir,87,29.0,"There is definite structure to this wine, with its tight acidity and dry, apple skin and pear flavors. There is also a touch of spice that gives the wine a unique twist. Drink now."
France,Burgundy,Chanson Père et Fils 2013 Les Vergelesses Premier Cru  (Pernand-Vergelesses),Pinot Noir,92,68.0,"Always an impressive vineyard, it has produced a dense wine in this vintage. It's full of both intense, perfumed red fruits and smoky, dusty tannins that give an elegant structure. Drink from 2020."
France,Burgundy,Domaine Huguenot 2014 La Montagne  (Marsannay),Pinot Noir,92,50.0,"Ripe and sweet, this wine is full of generous red plums and berries. It is immediately attractive with its spice, structure and tannins playing a supporting role to the almost jammy fruit. Acidity at the end adds some attractive freshness to this ripe wine. Drink from 2020"
France,Burgundy,Labouré-Roi 2014  Bourgogne,Pinot Noir,85,16.0,"This fruity wine has soft and tannins and a jammy backdrop. It is ripe and full in the mouth with strawberry and red plum jelly flavors. Drink now. This is one of the first vintages since Labouré-Roi, which was hit by scandal in 2012, passed into new ownership."
France,France Other,Domaine Torraccia 2013 Red (Corse Porto Vecchio),Red Blend,86,20.0,"Produced from organically grown grapes, this wine is soft, with raspberry flavors and acidity in equal abundance. It's light in color, tastes mature and should be drunk now."
France,Southwest France,Cave du Marmandais 2011 Confidential Red (Côtes du Marmandais),Red Blend,89,22.0,"This is a heavily wooded wine, with tannins giving a firm and dry character at this stage. It has weight and a powerful structure, but needs time to develop riper fruit and plum flavors. It's always likely to show wood flavors, but certainly wait until 2017."
France,Burgundy,Jean-Luc and Paul Aegerter 2010 Les Vaucrains Premier Cru  (Nuits-St.-Georges),Pinot Noir,89,148.0,"For the vintage, this is a surprisingly soft wine. It's already juicy, full of fresh strawberries and soft tannins. That makes for a delicious wine, rounded with a touch of wood. It's not likely to age much beyond 2017,  but is certainly attractive now."
France,Burgundy,Bouchard Aîné & Fils 2011 La Mazière  (Fixin),Pinot Noir,89,35.0,"A perfumed wine, it's rich and full of ripe berry flavors. Solid tannins are integrating well into the fruitiness. It feels dense and with good potential. Drink from 2018."
France,Burgundy,Chanson Père et Fils 2011  Marsannay,Pinot Noir,89,24.0,"A dark-hued wine, it's richly fruity with spice and wood flavors. It is ripe, full in the mouth, offering solid tannins as well as attractive acidity. It's suited for medium-term aging, so drink from 2016."
France,Burgundy,Camille Giroud 2008 Corton le Rognet  (Corton),Pinot Noir,93,120.0,"An impressively powerful wine, with packed acidity, sweet fruits and ripe tannins. The wine has great density, a dusty texture, the fruit powering through while preserving the relative austerity of the vintage."
