country,province,title,variety,points,price,description
Italy,Sicily & Sardinia,Ceuso 2012 Red (Terre Siciliane),Red Blend,89,19.0,"Made from 50% Nero d'Avola, 30% Cabernet Sauvignon and 20% Merlot, this offers roasted coffee bean, cassis and Mediterranean brush aromas. It's both dense and assertively tannic, with ripe black currant, mocha and vanilla flavors. Drink 2019–2025."
Italy,Tuscany,Mulini di Segalari 2009 Ai Confini del Bosco  (Bolgheri),Red Blend,86,,"This Bolgheri blend of Cabernet Sauvignon, Merlot, Petit Verdot and Syrah opens with raw, foxy aromas of cherry and sour fruit. But it also shows fine tones of root beer and black licorice on the finish."
Italy,Central Italy,Lamborghini 2005 Campoleone Red (Umbria),Red Blend,93,52.0,"This 50-50 blend of Sangiovese and Merlot is one of the best red wines produced in Umbria. The Lamborghini family (of automotive fame) delivers a plush, modern—and yes, racy—red with dark concentration and generous tones of ripe cherry, vanilla and sweet spice. It has a chewy, plush feel in the mouth with bright freshness on the close."
Italy,Veneto,Villa Erbice 2008 Tremenel  (Amarone della Valpolicella),Red Blend,91,65.0,"Tilled earth, blue flower, leather, blueberry and cured meat aromas jump out of the glass of this concentrated wine. The rich palate delivers black berry, licorice, chocolate, clove and black pepper alongside firm, chewy tannins. Drink 2016–2023."
Italy,Southern Italy,Taverna 2010 Vigna Alta Il Lagarino di Dionisio Red (Basilicata),Red Blend,86,30.0,"This blend of Cabernet Sauvignon, Merlot and Aglianico from southern Italy delivers plum, raspberry, spice and espresso along with integrated oak sensations. It's easy drinking and made for everyday enjoyment."
Italy,Tuscany,La Braccesca 2012 Sabazio  (Rosso di Montepulciano),Red Blend,88,15.0,"Delicious and easy-drinking, this straightforward wine opens with aromas of violets, wet soil and perfumed berries. On the palate, notes of white pepper and cinnamon add interest to the juicy, cherry-berry fruit. Fresh and smooth with silky tannins, it's best through 2015."
Italy,Tuscany,Montemercurio 2007 Damo  (Vino Nobile di Montepulciano),Red Blend,93,65.0,"Damo has earthy fragrances of tobacco leaf, underbrush and truffle, along with notes of raspberry and spice. The palate shows ripe black cherry, vanilla and sweet spice flavors, as well as a hint of licorice. This has nice depth and balance, but will be more complex after 2017."
Italy,Tuscany,Villa S. Anna 2009  Vino Nobile di Montepulciano,Red Blend,93,36.0,"This shows floral and underbrush aromas of violet, forest floor and woodland berries. The palate offers ripe black cherry, red currant, Asian spice and toasted notes. It's structured yet elegant, with firm but fine tannins and nice depth. It's ready now, so enjoy soon."
Italy,Tuscany,San Giusto a Rentennano 2010  Chianti Classico,Red Blend,93,23.0,"This hallmark Chianti Classico boasts a heady perfume of violet, underbrush, peach blossom and clove. The palate delivers bright red fruit, pepper and cinnamon with crushed cherry in the forefront. It's nicely balanced and should develop complexity over the next few years but is already delicious."
Italy,Tuscany,Istine 2010  Chianti Classico,Red Blend,93,25.0,"Floral and black fruit aromas are punctuated by spicy notes on the nose of this wine. The delicious palate delivers juicy black-cherry, white pepper, mint and sage along with big but ripe tannins and edgy acidity. Give it a few more years to fully develop. Drink 2015–2020."
Italy,Tuscany,Bibbiano 2010  Chianti Classico,Red Blend,93,20.0,"A lovely, wine, with aromas of red cherry, violet and hints of underbrush. The palate delivers succulent wild cherry, cinnamon and natural vanilla flavors with hint of truffle. It has compelling depth but needs time to tame the structured yet elegant tannins. Drink 2016–2025."
Italy,Tuscany,Castellinuzza e Piuca 2010  Chianti Classico,Red Blend,93,16.0,"This gorgeous Chianti Classico boasts lively cherry, strawberry and violet aromas. The mouthwatering palate shows concentrated wild-cherry flavor layered with mint, white pepper and clove. It has fresh acidity and firm tannins that will develop complexity with more bottle age. A textbook Chianti Classico."
Italy,Southern Italy,Ocone 2008 Calidonio Red (Taburno),Red Blend,92,42.0,"Calidonio is a fascinating and deeply layered wine that is remarkable off the bat thanks to its unique personality and compelling aromatic profile. Piedirosso (85%) is fermented in oak with 15% Aglianico to create tones of black fruit, spicy smoked meat, resin and black licorice. It is smooth and very soft on the close."
Italy,Sicily & Sardinia,Palari 2007  Faro,Red Blend,92,,"Vintner Salvatore Geraci is the proud producer of Palari Faro, one of the great red wines to emerge from the Mediterranean rim and the island of Sicily. The elegance and finesse is extraordinary and the wine opens with a complex bouquet that sees petite elements of cassis, licorice, tar and tobacco rolled into one."
Italy,Southern Italy,Villa Matilde 2004 Camarato Red (Falerno del Massico),Red Blend,91,,"Camarato is a beautiful wine and the 2004 vintage shows impressive harmony and elegance. The wine opens with aromas of chocolate, black cherry and spice. In the mouth, it shows firm, enduring tannins. Pair it with a succulent steak."
Italy,Piedmont,Renato Ratti 2004 Villa Pattono Red (Monferrato),Red Blend,85,26.0,"The Ratti proved to be a rich, pleasant, gentle wine, showing lots of plummy fruit, not much acidity and a medium finish. The wine will marry well with a variety of foods, thanks to its hefty texture and its easygoing personality."
Italy,Piedmont,Michele Chiarlo 2005 Le Monache Red (Monferrato),Red Blend,85,13.0,"Chiarlo tends to be one of the more reliable producers in Piedmont, and this comes across as a pleasant everyday wine. The fruit is very ripe, bordering on the superripe; but on the palate, the wine has some interesting flavors, dark cherry fruit and hints of licorice and green olive."
Italy,Veneto,Cecilia Beretta 2011 Terre di Cariano Riserva  (Amarone della Valpolicella Classico),Red Blend,88,60.0,"This opens with aromas of grilled herb, resin, stewed plum and cooking spice. The robust palate delivers raisin, dried black cherry under spirits, licorice, tobacco and dried sage alongside bracing grainy tannins that clench the finish."
Italy,Tuscany,Mazzei 2011 Tenuta Belguardo  (Maremma Toscana),Red Blend,90,50.0,"Aromas of ground pepper, clove, mature plum, black currant and charred earth emerge on this Cabernet Sauvignon-Cabernet Franc blend, with a whiff of game. The palate delivers dried black cherry, blackberry extract, licorice and grilled herbs alongside firm, fine-grained tannins. A tobacco note marks the close."
Italy,Northeastern Italy,Mezzacorona 2013 Cabernet Sauvignon (Vigneti delle Dolomiti),Cabernet Sauvignon,87,9.0,"Aromas of cassis, underbrush and toast lead the nose on this simple but well-made red. The easy-drinking palate delivers black currant, raspberry, coffee and a toasted note alongside polished tannins. It's made to be enjoyed young so drink soon."
Italy,Piedmont,Marchesi di Barolo 2014 Ruvei  (Barbera d'Alba),Red Blend,85,19.0,"This simple, informal red opens with delicate aromas of berry, violet and clove. The lively but rather diluted palate offers tart cherry and orange peel alongside racy acidity."
Italy,Sicily & Sardinia,Benanti 2006 Rosso di Verzella  (Etna),Red Blend,89,25.0,"Rosso di Verzella is a rich expression from Mt. Etna with luscious aromas of barbecue smoke, bacon, wild berry and slate roof. The wine is elegant and powerful at the same time and offers a fine berry texture in the mouth."
Italy,Sicily & Sardinia,Cantine Barbera 2006 Coda della Foce Red (Menfi),Red Blend,88,42.0,"Coda della Foce (a blend of Nero d'Avola, Merlot and Petit Verdot that sees 17 months in oak) delivers a sweet nose of cherry fruit, red rose, blueberry and Indian spice. The wine has firm density and raw tannins followed by succulent fruit flavors."
Italy,Tuscany,Bindella 2013  Vino Nobile di Montepulciano,Red Blend,90,26.0,"The aromas in this bright, taut wine evoke new leather, game, underbrush and wild berry. On the palate, fine-grained tannins and vibrant acidity frame juicy Marasca cherry, clove and licorice flavors."
Italy,Tuscany,Cantina del Giusto 2012 Baradiero  (Vino Nobile di Montepulciano),Red Blend,90,25.0,"Leather, underbrush, grilled herb and charred earth aromas take center stage, accented by a balsamic note. The structured, medium-bodied palate offers juicy black cherry, coffee, licorice and rosemary flavors, framed by firm, fine-grained tannins. Drink or hold a few more years."
Italy,Northeastern Italy,Russiz Superiore 2005 Rosso Riserva degli Orzoni Red (Collio),Red Blend,91,47.0,"This intense Bordeaux blend of Cabernet Sauvignon, Merlot and Cabernet Franc from northeast Italy offers impressive density and complexity with pure aromas of blackberry, spice, leather and tobacco. It's a rich, elegant wine that can be paired with game dishes."
Italy,Tuscany,Straccali 2011  Chianti,Red Blend,85,10.0,"Easy, slender and fresh, this bright Chianti (85% Sangiovese with Merlot) reveals green notes of olive and herb followed by wild berry and spice."
Italy,Veneto,Buglioni 2011 Il Lussurioso Riserva  (Amarone della Valpolicella Classico),Red Blend,91,60.0,"Inviting aromas of molten chocolate, plum cake, purple flower and baking spice take shape in the glass along with a whiff of underbrush. The dense palate offers blackberry extract, cassis, licorice and chewing tobacco alongside firm, fine-grained tannins. It finishes on a confectionery note. Drink 2018–2025."
Italy,Sicily & Sardinia,Biondi 2014 Contrada Monte San Nicolò  (Etna),Red Blend,95,30.0,"Fragrant and loaded with finesse, this opens with aromas of wild berry, blue flower, new leather, aromatic herb and a whiff of exotic spice. The structured, elegant palate delivers layers of red cherry, strawberry, flinty mineral, orange zest, star anise and clove framed in firm, polished tannins and bright acidity. It's still young and will develop even more complexity. Drink 2019–2029."
Italy,Sicily & Sardinia,Biondi 2014 Outis Rosso  (Etna),Red Blend,95,40.0,"This gorgeous wine opens with aromas of smoke, baking spice, red berry and flint. The mineral note carries over to the vibrant, silky palate, accenting juicy Morello cherry, white pepper, star anise, Mediterranean herb and tobacco. Polished tannins and fresh acidity provide impeccable balance. Hold for more complexity. Drink 2019–2027."
Italy,Sicily & Sardinia,COS 2014 Pithos Rosso Red (Vittoria),Red Blend,95,30.0,"Radiant and earthy, this blend of Frappato and Nero d'Avola boasts enticing scents suggesting dark-skinned berry, leather, sunbaked earth, sea breeze and a floral note. The creamy, succulent palate doles out juicy black cherry, black raspberry, white pepper and aromatic herb alongside supple tannins and fresh acidity. A saline note wraps up the finish. Drink 2017–2024."
Italy,Tuscany,Piccini 2011 Riserva  (Chianti Classico),Red Blend,87,20.0,"Subdued aromas of blackberry, grilled herb and a hint of menthol lead the way. The straightforward, easy-drinking palate offers mature black cherry, coffee and a hint of brown spice alongside soft, round tannins. Enjoy through 2017."
Italy,Tuscany,Carpineto 2014  Chianti Classico,Red Blend,87,19.0,"Lively and straightforward, this opens with aromas of red berry, moist earth and a hint of chopped herb. The tart, easygoing palate offers juicy Marasca cherry and a dash of white pepper alongside zesty acidity."
Italy,Tuscany,Casa Emma 2012 Vignalaparco  (Chianti Classico),Red Blend,87,,"Aromas of grilled herb, French oak, scorched earth and menthol lead the nose. The juicy, accessible palate offers Morello cherry, vanilla, orange peel and a hint of mocha alongside fine-grained but rather fleeting tannins. Drink through 2017."
Italy,Tuscany,Castello d'Albola 2013  Chianti Classico,Red Blend,87,19.0,"Pretty scents of woodland berry, fragrant purple flower and baking spice float out of the glass. The vibrant, straightforward palate offers crushed wild cherry, white pepper and a hint of star anise alongside bright acidity and sleek tannins."
Italy,Tuscany,Castello di Verrazzano 2013  Chianti Classico,Red Blend,87,26.0,"This vibrant red has red berry, new leather and fresh herb aromas that meld together. The sleek, light-bodied palate offers juicy wild cherry, cinnamon and a hint of star anise set against racy acidity and fine-grained tannins."
Italy,Tuscany,Dei 2014  Rosso di Montepulciano,Red Blend,87,21.0,"Simple and easy drinking, this opens with aromas of red berry and purple flower. The light-bodied palate offers strawberry, cherry and a hint of baking spice alongside zesty acidity. Enjoy soon."
Italy,Tuscany,Vignamaggio 2013 Gherardino Riserva  (Chianti Classico),Red Blend,87,32.0,"Aromas of dark-skinned berry, moist earth and a balsamic note of menthol waft out of the glass. The tart, vibrant palate offers sour cherry and star anise framed in racy acidity and austere tannins."
